size: 2020, time: 0.107166 s, speed: 153.824982 GFlops
size: 2024, time: 0.099621 s, speed: 166.460583 GFlops
size: 2028, time: 0.097420 s, speed: 171.232353 GFlops
size: 2032, time: 0.100106 s, speed: 167.625850 GFlops
size: 2036, time: 0.098666 s, speed: 171.078724 GFlops
size: 2040, time: 0.103480 s, speed: 164.083026 GFlops
size: 2044, time: 0.101486 s, speed: 168.293241 GFlops
size: 2048, time: 0.103960 s, speed: 165.254550 GFlops
size: 2052, time: 0.102396 s, speed: 168.763695 GFlops
size: 2056, time: 0.109203 s, speed: 159.171499 GFlops
size: 2060, time: 0.103346 s, speed: 169.175522 GFlops
size: 2064, time: 0.101724 s, speed: 172.876123 GFlops
size: 2068, time: 0.103112 s, speed: 171.542787 GFlops
size: 2072, time: 0.101602 s, speed: 175.104239 GFlops
size: 2076, time: 0.100430 s, speed: 178.175723 GFlops
size: 2080, time: 0.101076 s, speed: 178.062488 GFlops
size: 2084, time: 0.104901 s, speed: 172.561611 GFlops
size: 2088, time: 0.107059 s, speed: 170.058478 GFlops
size: 2092, time: 0.107514 s, speed: 170.314021 GFlops
size: 2096, time: 0.109052 s, speed: 168.876968 GFlops
size: 2100, time: 0.108421 s, speed: 170.833926 GFlops
size: 2104, time: 0.104540 s, speed: 178.190379 GFlops
size: 2108, time: 0.109504 s, speed: 171.084984 GFlops
size: 2112, time: 0.104388 s, speed: 180.493334 GFlops
size: 2116, time: 0.109131 s, speed: 173.631857 GFlops
size: 2120, time: 0.104679 s, speed: 182.044916 GFlops
size: 2124, time: 0.111078 s, speed: 172.530674 GFlops
size: 2128, time: 0.105681 s, speed: 182.367812 GFlops
size: 2132, time: 0.109781 s, speed: 176.548612 GFlops
size: 2136, time: 0.106694 s, speed: 182.681182 GFlops
size: 2140, time: 0.121756 s, speed: 160.983557 GFlops
size: 2144, time: 0.114476 s, speed: 172.182902 GFlops
size: 2148, time: 0.117177 s, speed: 169.157172 GFlops
size: 2152, time: 0.116610 s, speed: 170.930992 GFlops
size: 2156, time: 0.116725 s, speed: 171.716687 GFlops
size: 2160, time: 0.115561 s, speed: 174.413431 GFlops
size: 2164, time: 0.118005 s, speed: 171.751769 GFlops
size: 2168, time: 0.114889 s, speed: 177.390245 GFlops
size: 2172, time: 0.122925 s, speed: 166.712855 GFlops
size: 2176, time: 0.120122 s, speed: 171.547112 GFlops
size: 2180, time: 0.119849 s, speed: 172.888132 GFlops
size: 2184, time: 0.123731 s, speed: 168.387455 GFlops
size: 2188, time: 0.117299 s, speed: 178.598672 GFlops
size: 2192, time: 0.123728 s, speed: 170.248590 GFlops
size: 2196, time: 0.127396 s, speed: 166.253519 GFlops
size: 2200, time: 0.115655 s, speed: 184.133933 GFlops
size: 2204, time: 0.123636 s, speed: 173.188797 GFlops
size: 2208, time: 0.121620 s, speed: 177.020034 GFlops
size: 2212, time: 0.125085 s, speed: 173.053238 GFlops
size: 2216, time: 0.121095 s, speed: 179.726973 GFlops
size: 2220, time: 0.125692 s, speed: 174.092810 GFlops
size: 2224, time: 0.121084 s, speed: 181.696966 GFlops
size: 2228, time: 0.124735 s, speed: 177.331879 GFlops
size: 2232, time: 0.119413 s, speed: 186.235009 GFlops
size: 2236, time: 0.121981 s, speed: 183.296233 GFlops
size: 2240, time: 0.122573 s, speed: 183.391665 GFlops
size: 2244, time: 0.126589 s, speed: 178.526372 GFlops
size: 2248, time: 0.130837 s, speed: 173.655467 GFlops
size: 2252, time: 0.132932 s, speed: 171.832381 GFlops
size: 2256, time: 0.127492 s, speed: 180.121068 GFlops
size: 2260, time: 0.143749 s, speed: 160.601828 GFlops
size: 2264, time: 0.134544 s, speed: 172.502449 GFlops
size: 2268, time: 0.130348 s, speed: 179.000764 GFlops
size: 2272, time: 0.127083 s, speed: 184.572631 GFlops
size: 2276, time: 0.132379 s, speed: 178.126072 GFlops
size: 2280, time: 0.130845 s, speed: 181.166199 GFlops
size: 2284, time: 0.132248 s, speed: 180.189154 GFlops
size: 2288, time: 0.126883 s, speed: 188.796750 GFlops
size: 2292, time: 0.134016 s, speed: 179.687168 GFlops
size: 2296, time: 0.128412 s, speed: 188.512437 GFlops
size: 2300, time: 0.137322 s, speed: 177.203702 GFlops
size: 2304, time: 0.142435 s, speed: 171.735657 GFlops
size: 2308, time: 0.139575 s, speed: 176.169109 GFlops
size: 2312, time: 0.138170 s, speed: 178.887385 GFlops
size: 2316, time: 0.142501 s, speed: 174.352186 GFlops
size: 2320, time: 0.135983 s, speed: 183.657794 GFlops
size: 2324, time: 0.139959 s, speed: 179.365113 GFlops
size: 2328, time: 0.134616 s, speed: 187.448759 GFlops
size: 2332, time: 0.139542 s, speed: 181.765046 GFlops
size: 2336, time: 0.138352 s, speed: 184.273371 GFlops
size: 2340, time: 0.149824 s, speed: 171.039516 GFlops
size: 2344, time: 0.137054 s, speed: 187.936532 GFlops
size: 2348, time: 0.138985 s, speed: 186.275868 GFlops
size: 2352, time: 0.140984 s, speed: 184.574914 GFlops
size: 2356, time: 0.148696 s, speed: 175.896309 GFlops
size: 2360, time: 0.143963 s, speed: 182.606208 GFlops
size: 2364, time: 0.145581 s, speed: 181.496265 GFlops
size: 2368, time: 0.143220 s, speed: 185.426096 GFlops
size: 2372, time: 0.155665 s, speed: 171.468084 GFlops
size: 2376, time: 0.152356 s, speed: 176.079713 GFlops
size: 2380, time: 0.148813 s, speed: 181.184052 GFlops
size: 2384, time: 0.142589 s, speed: 190.047624 GFlops
size: 2388, time: 0.145100 s, speed: 187.700401 GFlops
size: 2392, time: 0.145860 s, speed: 187.662169 GFlops
size: 2396, time: 0.152809 s, speed: 180.028431 GFlops
size: 2400, time: 0.140792 s, speed: 196.374943 GFlops
size: 2404, time: 0.158371 s, speed: 175.451790 GFlops
size: 2408, time: 0.148770 s, speed: 187.708443 GFlops
size: 2412, time: 0.156650 s, speed: 179.155986 GFlops
size: 2416, time: 0.151506 s, speed: 186.162029 GFlops
size: 2420, time: 0.157731 s, speed: 179.704743 GFlops
size: 2424, time: 0.151001 s, speed: 188.646211 GFlops
size: 2428, time: 0.155304 s, speed: 184.328941 GFlops
size: 2432, time: 0.149025 s, speed: 193.046390 GFlops
size: 2436, time: 0.161065 s, speed: 179.498323 GFlops
size: 2440, time: 0.152097 s, speed: 191.020010 GFlops
size: 2444, time: 0.157011 s, speed: 185.953104 GFlops
size: 2448, time: 0.156356 s, speed: 187.650367 GFlops
size: 2452, time: 0.155115 s, speed: 190.080357 GFlops
size: 2456, time: 0.152318 s, speed: 194.519817 GFlops
size: 2460, time: 0.157781 s, speed: 188.703637 GFlops
size: 2464, time: 0.159387 s, speed: 187.714969 GFlops
size: 2468, time: 0.164252 s, speed: 183.043656 GFlops
size: 2472, time: 0.161907 s, speed: 186.598970 GFlops
size: 2476, time: 0.165559 s, speed: 183.370294 GFlops
size: 2480, time: 0.160023 s, speed: 190.635027 GFlops
size: 2484, time: 0.175533 s, speed: 174.632815 GFlops
size: 2488, time: 0.168643 s, speed: 182.647112 GFlops
size: 2492, time: 0.164640 s, speed: 187.991791 GFlops
size: 2496, time: 0.162377 s, speed: 191.530925 GFlops
size: 2500, time: 0.169050 s, speed: 184.856575 GFlops
size: 2504, time: 0.163298 s, speed: 192.288093 GFlops
size: 2508, time: 0.167956 s, speed: 187.852412 GFlops
size: 2512, time: 0.166875 s, speed: 189.975370 GFlops
size: 2516, time: 0.172556 s, speed: 184.600143 GFlops
size: 2520, time: 0.161535 s, speed: 198.136696 GFlops
size: 2524, time: 0.172189 s, speed: 186.763778 GFlops
size: 2528, time: 0.163642 s, speed: 197.454020 GFlops
size: 2532, time: 0.171230 s, speed: 189.601184 GFlops
size: 2536, time: 0.172357 s, speed: 189.255544 GFlops
size: 2540, time: 0.176517 s, speed: 185.671217 GFlops
size: 2544, time: 0.175477 s, speed: 187.655391 GFlops
size: 2548, time: 0.174448 s, speed: 189.654101 GFlops
size: 2552, time: 0.167527 s, speed: 198.420564 GFlops
size: 2556, time: 0.175158 s, speed: 190.670062 GFlops
size: 2560, time: 0.180589 s, speed: 185.805555 GFlops
size: 2564, time: 0.180424 s, speed: 186.848584 GFlops
size: 2568, time: 0.176315 s, speed: 192.099229 GFlops
size: 2572, time: 0.180887 s, speed: 188.120260 GFlops
size: 2576, time: 0.174452 s, speed: 195.970840 GFlops
size: 2580, time: 0.187139 s, speed: 183.537699 GFlops
size: 2584, time: 0.177104 s, speed: 194.840467 GFlops
size: 2588, time: 0.188167 s, speed: 184.237966 GFlops
size: 2592, time: 0.182092 s, speed: 191.268846 GFlops
size: 2596, time: 0.190455 s, speed: 183.718027 GFlops
size: 2600, time: 0.178141 s, speed: 197.326707 GFlops
size: 2604, time: 0.184416 s, speed: 191.493575 GFlops
size: 2608, time: 0.178628 s, speed: 198.611001 GFlops
size: 2612, time: 0.183163 s, speed: 194.586155 GFlops
size: 2616, time: 0.184559 s, speed: 194.002682 GFlops
size: 2620, time: 0.188034 s, speed: 191.292240 GFlops
size: 2624, time: 0.185288 s, speed: 195.017824 GFlops
size: 2628, time: 0.191954 s, speed: 189.107670 GFlops
size: 2632, time: 0.191636 s, speed: 190.287780 GFlops
size: 2636, time: 0.190782 s, speed: 192.012126 GFlops
size: 2640, time: 0.186262 s, speed: 197.568529 GFlops
size: 2644, time: 0.192884 s, speed: 191.654145 GFlops
size: 2648, time: 0.182526 s, speed: 203.450582 GFlops
size: 2652, time: 0.191286 s, speed: 195.014620 GFlops
size: 2656, time: 0.191702 s, speed: 195.473224 GFlops
size: 2660, time: 0.191805 s, speed: 196.252519 GFlops
size: 2664, time: 0.190319 s, speed: 198.678270 GFlops
size: 2668, time: 0.201186 s, speed: 188.794719 GFlops
size: 2672, time: 0.193513 s, speed: 197.164564 GFlops
size: 2676, time: 0.198679 s, speed: 192.901863 GFlops
size: 2680, time: 0.192818 s, speed: 199.658116 GFlops
size: 2684, time: 0.203422 s, speed: 190.099061 GFlops
size: 2688, time: 0.203756 s, speed: 190.637217 GFlops
size: 2692, time: 0.205718 s, speed: 189.663073 GFlops
size: 2696, time: 0.195287 s, speed: 200.685664 GFlops
size: 2700, time: 0.205967 s, speed: 191.127752 GFlops
size: 2704, time: 0.201826 s, speed: 195.917278 GFlops
size: 2708, time: 0.203360 s, speed: 195.303610 GFlops
size: 2712, time: 0.202177 s, speed: 197.318458 GFlops
size: 2716, time: 0.203396 s, speed: 197.004756 GFlops
size: 2720, time: 0.202077 s, speed: 199.168206 GFlops
size: 2724, time: 0.211804 s, speed: 190.860843 GFlops
size: 2728, time: 0.203016 s, speed: 200.001497 GFlops
size: 2732, time: 0.211739 s, speed: 192.606568 GFlops
size: 2736, time: 0.205516 s, speed: 199.311531 GFlops
size: 2740, time: 0.207469 s, speed: 198.302641 GFlops
size: 2744, time: 0.207144 s, speed: 199.484847 GFlops
size: 2748, time: 0.213182 s, speed: 194.683533 GFlops
size: 2752, time: 0.204955 s, speed: 203.383891 GFlops
size: 2756, time: 0.216032 s, speed: 193.798090 GFlops
size: 2760, time: 0.211999 s, speed: 198.345826 GFlops
size: 2764, time: 0.213993 s, speed: 197.353302 GFlops
size: 2768, time: 0.213179 s, speed: 198.968392 GFlops
size: 2772, time: 0.212896 s, speed: 200.097857 GFlops
size: 2776, time: 0.209005 s, speed: 204.706653 GFlops
size: 2780, time: 0.229237 s, speed: 187.447441 GFlops
size: 2784, time: 0.220602 s, speed: 195.626720 GFlops
size: 2788, time: 0.225764 s, speed: 191.979122 GFlops
size: 2792, time: 0.219846 s, speed: 197.996562 GFlops
size: 2796, time: 0.225937 s, speed: 193.488141 GFlops
size: 2800, time: 0.214284 s, speed: 204.887027 GFlops
size: 2804, time: 0.224837 s, speed: 196.108364 GFlops
size: 2808, time: 0.215087 s, speed: 205.876735 GFlops
size: 2812, time: 0.223403 s, speed: 199.061370 GFlops
size: 2816, time: 0.232499 s, speed: 192.091025 GFlops
size: 2820, time: 0.229583 s, speed: 195.360855 GFlops
size: 2824, time: 0.228080 s, speed: 197.486429 GFlops
size: 2828, time: 0.227820 s, speed: 198.553029 GFlops
size: 2832, time: 0.225571 s, speed: 201.384564 GFlops
size: 2836, time: 0.230614 s, speed: 197.816770 GFlops
size: 2840, time: 0.222272 s, speed: 206.110421 GFlops
size: 2844, time: 0.233028 s, speed: 197.428927 GFlops
size: 2848, time: 0.225081 s, speed: 205.263022 GFlops
size: 2852, time: 0.229441 s, speed: 202.212137 GFlops
size: 2856, time: 0.228105 s, speed: 204.253577 GFlops
size: 2860, time: 0.229755 s, speed: 203.640083 GFlops
size: 2864, time: 0.226592 s, speed: 207.350362 GFlops
size: 2868, time: 0.233412 s, speed: 202.136457 GFlops
size: 2872, time: 0.242445 s, speed: 195.420484 GFlops
size: 2876, time: 0.251768 s, speed: 188.971508 GFlops
size: 2880, time: 0.231840 s, speed: 206.071931 GFlops
size: 2884, time: 0.239121 s, speed: 200.631037 GFlops
size: 2888, time: 0.233831 s, speed: 206.024850 GFlops
size: 2892, time: 0.242440 s, speed: 199.535702 GFlops
size: 2896, time: 0.236749 s, speed: 205.181027 GFlops
size: 2900, time: 0.239973 s, speed: 203.264476 GFlops
size: 2904, time: 0.236433 s, speed: 207.162759 GFlops
size: 2908, time: 0.238253 s, speed: 206.430855 GFlops
size: 2912, time: 0.239676 s, speed: 206.053294 GFlops
size: 2916, time: 0.248264 s, speed: 199.746269 GFlops
size: 2920, time: 0.244066 s, speed: 204.019306 GFlops
size: 2924, time: 0.245995 s, speed: 203.252428 GFlops
size: 2928, time: 0.242897 s, speed: 206.690731 GFlops
size: 2932, time: 0.247881 s, speed: 203.366197 GFlops
size: 2936, time: 0.241316 s, speed: 209.754790 GFlops
size: 2940, time: 0.247936 s, speed: 204.989860 GFlops
size: 2944, time: 0.240779 s, speed: 211.945654 GFlops
size: 2948, time: 0.252142 s, speed: 203.220409 GFlops
size: 2952, time: 0.241518 s, speed: 213.024480 GFlops
size: 2956, time: 0.252639 s, speed: 204.476407 GFlops
size: 2960, time: 0.250228 s, speed: 207.285506 GFlops
size: 2964, time: 0.269331 s, speed: 193.365186 GFlops
size: 2968, time: 0.343961 s, speed: 152.024114 GFlops
size: 2972, time: 0.259652 s, speed: 202.201749 GFlops
size: 2976, time: 0.248260 s, speed: 212.335196 GFlops
size: 2980, time: 0.263533 s, speed: 200.836938 GFlops
size: 2984, time: 0.258935 s, speed: 205.227397 GFlops
size: 2988, time: 0.258177 s, speed: 206.658920 GFlops
size: 2992, time: 0.249795 s, speed: 214.452489 GFlops
size: 2996, time: 0.264287 s, speed: 203.507130 GFlops
size: 3000, time: 0.262995 s, speed: 205.327094 GFlops
size: 3004, time: 0.263990 s, speed: 205.372565 GFlops
size: 3008, time: 0.258628 s, speed: 210.468997 GFlops
size: 3012, time: 0.269220 s, speed: 202.995960 GFlops
size: 3016, time: 0.264761 s, speed: 207.238310 GFlops
size: 3020, time: 0.272331 s, speed: 202.280373 GFlops
size: 3024, time: 0.267364 s, speed: 206.858030 GFlops
size: 3028, time: 0.268246 s, speed: 206.997194 GFlops
size: 3032, time: 0.264863 s, speed: 210.472941 GFlops
size: 3036, time: 0.268085 s, speed: 208.767446 GFlops
size: 3040, time: 0.262634 s, speed: 213.943814 GFlops
size: 3044, time: 0.276719 s, speed: 203.856793 GFlops
size: 3048, time: 0.267483 s, speed: 211.728200 GFlops
size: 3052, time: 0.271993 s, speed: 209.038356 GFlops
size: 3056, time: 0.268712 s, speed: 212.423673 GFlops
size: 3060, time: 0.279267 s, speed: 205.198846 GFlops
size: 3064, time: 0.279246 s, speed: 206.020077 GFlops
size: 3068, time: 0.283428 s, speed: 203.776163 GFlops
size: 3072, time: 0.278315 s, speed: 208.332445 GFlops
size: 3076, time: 0.278950 s, speed: 208.671271 GFlops
size: 3080, time: 0.291025 s, speed: 200.794569 GFlops
size: 3084, time: 0.284398 s, speed: 206.275101 GFlops
size: 3088, time: 0.278436 s, speed: 211.512759 GFlops
size: 3092, time: 0.285880 s, speed: 206.806671 GFlops
size: 3096, time: 0.279364 s, speed: 212.452694 GFlops
size: 3100, time: 0.283797 s, speed: 209.945823 GFlops
size: 3104, time: 0.276568 s, speed: 216.268518 GFlops
size: 3108, time: 0.290163 s, speed: 206.933562 GFlops
size: 3112, time: 0.279010 s, speed: 216.037380 GFlops
size: 3116, time: 0.288698 s, speed: 209.593896 GFlops
size: 3120, time: 0.283988 s, speed: 213.891630 GFlops
size: 3124, time: 0.297411 s, speed: 205.024658 GFlops
size: 3128, time: 0.287605 s, speed: 212.830432 GFlops
size: 3132, time: 0.293405 s, speed: 209.424584 GFlops
size: 3136, time: 0.279643 s, speed: 220.573896 GFlops
size: 3140, time: 0.295971 s, speed: 209.203961 GFlops
size: 3144, time: 0.291329 s, speed: 213.350678 GFlops
size: 3148, time: 0.296662 s, speed: 210.315902 GFlops
size: 3152, time: 0.290698 s, speed: 215.450001 GFlops
size: 3156, time: 0.299107 s, speed: 210.191086 GFlops
size: 3160, time: 0.288348 s, speed: 218.864015 GFlops
size: 3164, time: 0.301315 s, speed: 210.241559 GFlops
size: 3168, time: 0.291824 s, speed: 217.903575 GFlops
size: 3172, time: 0.302352 s, speed: 211.113864 GFlops
size: 3176, time: 0.300442 s, speed: 213.260546 GFlops
size: 3180, time: 0.311549 s, speed: 206.435824 GFlops
size: 3184, time: 0.299486 s, speed: 215.562276 GFlops
size: 3188, time: 0.309304 s, speed: 209.507415 GFlops
size: 3192, time: 0.296235 s, speed: 219.574626 GFlops
size: 3196, time: 0.308087 s, speed: 211.922522 GFlops
size: 3200, time: 0.302180 s, speed: 216.877321 GFlops
size: 3204, time: 0.312411 s, speed: 210.562697 GFlops
size: 3208, time: 0.301447 s, speed: 219.039395 GFlops
size: 3212, time: 0.311337 s, speed: 212.875596 GFlops
size: 3216, time: 0.300623 s, speed: 221.287049 GFlops
size: 3220, time: 0.321380 s, speed: 207.767961 GFlops
size: 3224, time: 0.305806 s, speed: 219.163993 GFlops
size: 3228, time: 0.317032 s, speed: 212.191345 GFlops
size: 3232, time: 0.311371 s, speed: 216.853332 GFlops
size: 3236, time: 0.319433 s, speed: 212.166001 GFlops
size: 3240, time: 0.315348 s, speed: 215.712216 GFlops
size: 3244, time: 0.320400 s, speed: 213.098320 GFlops
size: 3248, time: 0.310217 s, speed: 220.908418 GFlops
size: 3252, time: 0.325848 s, speed: 211.089392 GFlops
size: 3256, time: 0.314823 s, speed: 219.289003 GFlops
size: 3260, time: 0.325852 s, speed: 212.648594 GFlops
size: 3264, time: 0.320943 s, speed: 216.696902 GFlops
size: 3268, time: 0.327679 s, speed: 213.023559 GFlops
size: 3272, time: 0.324653 s, speed: 215.799414 GFlops
size: 3276, time: 0.332735 s, speed: 211.330951 GFlops
size: 3280, time: 0.321745 s, speed: 219.351107 GFlops
size: 3284, time: 0.331850 s, speed: 213.450684 GFlops
size: 3288, time: 0.318627 s, speed: 223.122150 GFlops
size: 3292, time: 0.333362 s, speed: 214.039165 GFlops
size: 3296, time: 0.325746 s, speed: 219.843056 GFlops
size: 3300, time: 0.341432 s, speed: 210.507451 GFlops
size: 3304, time: 0.331484 s, speed: 217.614303 GFlops
size: 3308, time: 0.339479 s, speed: 213.262071 GFlops
size: 3312, time: 0.330542 s, speed: 219.823549 GFlops
size: 3316, time: 0.334972 s, speed: 217.703383 GFlops
size: 3320, time: 0.328818 s, speed: 222.581238 GFlops
size: 3324, time: 0.344843 s, speed: 213.005805 GFlops
size: 3328, time: 0.354840 s, speed: 207.753152 GFlops
size: 3332, time: 0.344814 s, speed: 214.565704 GFlops
size: 3336, time: 0.339130 s, speed: 218.948517 GFlops
size: 3340, time: 0.348056 s, speed: 214.101729 GFlops
size: 3344, time: 0.335741 s, speed: 222.753413 GFlops
size: 3348, time: 0.345865 s, speed: 217.009984 GFlops
size: 3352, time: 0.341517 s, speed: 220.561514 GFlops
size: 3356, time: 0.353280 s, speed: 213.981741 GFlops
size: 3360, time: 0.342993 s, speed: 221.188501 GFlops
size: 3364, time: 0.355462 s, speed: 214.192854 GFlops
size: 3368, time: 0.346920 s, speed: 220.250493 GFlops
size: 3372, time: 0.354657 s, speed: 216.214212 GFlops
size: 3376, time: 0.348997 s, speed: 220.503492 GFlops
size: 3380, time: 0.353072 s, speed: 218.734308 GFlops
size: 3384, time: 0.346942 s, speed: 223.390266 GFlops
size: 3388, time: 0.356309 s, speed: 218.289821 GFlops
size: 3392, time: 0.344999 s, speed: 226.245316 GFlops
size: 3396, time: 0.361849 s, speed: 216.474062 GFlops
size: 3400, time: 0.357540 s, speed: 219.857838 GFlops
size: 3404, time: 0.365649 s, speed: 215.741790 GFlops
size: 3408, time: 0.361620 s, speed: 218.915430 GFlops
size: 3412, time: 0.367379 s, speed: 216.243367 GFlops
size: 3416, time: 0.368656 s, speed: 216.253114 GFlops
size: 3420, time: 0.366449 s, speed: 218.320558 GFlops
size: 3424, time: 0.356231 s, speed: 225.371806 GFlops
size: 3428, time: 0.368288 s, speed: 218.758441 GFlops
size: 3432, time: 0.362632 s, speed: 222.949070 GFlops
size: 3436, time: 0.374325 s, speed: 216.740757 GFlops
size: 3440, time: 0.366510 s, speed: 222.136332 GFlops
size: 3444, time: 0.375278 s, speed: 217.703957 GFlops
size: 3448, time: 0.372768 s, speed: 219.934434 GFlops
size: 3452, time: 0.372923 s, speed: 220.609041 GFlops
size: 3456, time: 0.366197 s, speed: 225.442756 GFlops
size: 3460, time: 0.378105 s, speed: 219.101806 GFlops
size: 3464, time: 0.367320 s, speed: 226.317949 GFlops
size: 3468, time: 0.384052 s, speed: 217.208686 GFlops
size: 3472, time: 0.373032 s, speed: 224.400193 GFlops
size: 3476, time: 0.403924 s, speed: 207.955137 GFlops
size: 3480, time: 0.576094 s, speed: 146.310145 GFlops
size: 3484, time: 0.400047 s, speed: 211.423670 GFlops
size: 3488, time: 0.629376 s, speed: 134.849434 GFlops
size: 3492, time: 0.407003 s, speed: 209.244916 GFlops
size: 3496, time: 0.631003 s, speed: 135.429335 GFlops
size: 3500, time: 0.411019 s, speed: 208.627902 GFlops
size: 3504, time: 0.632209 s, speed: 136.101131 GFlops
size: 3508, time: 0.413291 s, speed: 208.906920 GFlops
size: 3512, time: 0.651283 s, speed: 133.022087 GFlops
size: 3516, time: 0.408986 s, speed: 212.553524 GFlops
size: 3520, time: 0.654053 s, speed: 133.365980 GFlops
size: 3524, time: 0.645071 s, speed: 135.684474 GFlops
size: 3528, time: 0.393390 s, speed: 223.250518 GFlops
size: 3532, time: 0.393739 s, speed: 223.812152 GFlops
size: 3536, time: 0.391958 s, speed: 225.593838 GFlops
size: 3540, time: 0.396361 s, speed: 223.845693 GFlops
size: 3544, time: 0.392745 s, speed: 226.673343 GFlops
size: 3548, time: 0.399157 s, speed: 223.788254 GFlops
size: 3552, time: 0.384598 s, speed: 233.046093 GFlops
size: 3556, time: 0.403460 s, speed: 222.902398 GFlops
size: 3560, time: 0.400903 s, speed: 225.081965 GFlops
size: 3564, time: 0.416140 s, speed: 217.572391 GFlops
size: 3568, time: 0.397673 s, speed: 228.443363 GFlops
size: 3572, time: 0.403893 s, speed: 225.682574 GFlops
size: 3576, time: 0.405578 s, speed: 225.500750 GFlops
size: 3580, time: 0.406725 s, speed: 225.620357 GFlops
size: 3584, time: 0.425112 s, speed: 216.586122 GFlops
size: 3588, time: 0.414817 s, speed: 222.705352 GFlops
size: 3592, time: 0.412396 s, speed: 224.762878 GFlops
size: 3596, time: 0.420637 s, speed: 221.096282 GFlops
size: 3600, time: 0.417792 s, speed: 223.345544 GFlops
size: 3604, time: 0.424161 s, speed: 220.726081 GFlops
size: 3608, time: 0.416664 s, speed: 225.446488 GFlops
size: 3612, time: 0.421660 s, speed: 223.517160 GFlops
size: 3616, time: 0.413377 s, speed: 228.754109 GFlops
size: 3620, time: 0.424345 s, speed: 223.581879 GFlops
size: 3624, time: 0.430472 s, speed: 221.130943 GFlops
size: 3628, time: 0.424211 s, speed: 225.138558 GFlops
size: 3632, time: 0.414335 s, speed: 231.268179 GFlops
size: 3636, time: 0.432168 s, speed: 222.458501 GFlops
size: 3640, time: 0.429582 s, speed: 224.537143 GFlops
size: 3644, time: 0.428148 s, speed: 226.032636 GFlops
size: 3648, time: 0.414293 s, speed: 234.361806 GFlops
size: 3652, time: 0.437092 s, speed: 222.868854 GFlops
size: 3656, time: 0.424960 s, speed: 229.985451 GFlops
size: 3660, time: 0.434236 s, speed: 225.812187 GFlops
size: 3664, time: 0.429586 s, speed: 229.005724 GFlops
size: 3668, time: 0.438212 s, speed: 225.233918 GFlops
size: 3672, time: 0.429263 s, speed: 230.682517 GFlops
size: 3676, time: 0.442111 s, speed: 224.711432 GFlops
size: 3680, time: 0.433885 s, speed: 229.719953 GFlops
size: 3684, time: 0.448438 s, speed: 222.990582 GFlops
size: 3688, time: 0.450098 s, speed: 222.892581 GFlops
size: 3692, time: 0.455032 s, speed: 221.193956 GFlops
size: 3696, time: 0.438994 s, speed: 230.020812 GFlops
size: 3700, time: 0.451555 s, speed: 224.349187 GFlops
size: 3704, time: 0.444220 s, speed: 228.794066 GFlops
size: 3708, time: 0.455544 s, speed: 223.830167 GFlops
size: 3712, time: 0.446641 s, speed: 229.031443 GFlops
size: 3716, time: 0.456434 s, speed: 224.842866 GFlops
size: 3720, time: 0.463030 s, speed: 222.356378 GFlops
size: 3724, time: 0.462211 s, speed: 223.469798 GFlops
size: 3728, time: 0.451791 s, speed: 229.361270 GFlops
size: 3732, time: 0.462862 s, speed: 224.596694 GFlops
size: 3736, time: 0.456174 s, speed: 228.623131 GFlops
size: 3740, time: 0.462428 s, speed: 226.256371 GFlops
size: 3744, time: 0.457529 s, speed: 229.413423 GFlops
size: 3748, time: 0.466194 s, speed: 225.871752 GFlops
size: 3752, time: 0.465407 s, speed: 226.978997 GFlops
size: 3756, time: 0.466715 s, speed: 227.067573 GFlops
size: 3760, time: 0.455919 s, speed: 233.187794 GFlops
size: 3764, time: 0.474059 s, speed: 224.981375 GFlops
size: 3768, time: 0.463917 s, speed: 230.633492 GFlops
size: 3772, time: 0.471934 s, speed: 227.438356 GFlops
size: 3776, time: 0.456693 s, speed: 235.777121 GFlops
size: 3780, time: 0.479014 s, speed: 225.505564 GFlops
size: 3784, time: 0.477295 s, speed: 227.036848 GFlops
size: 3788, time: 0.478309 s, speed: 227.274876 GFlops
size: 3792, time: 0.474076 s, speed: 230.031326 GFlops
size: 3796, time: 0.486884 s, speed: 224.689725 GFlops
size: 3800, time: 0.467271 s, speed: 234.861643 GFlops
size: 3804, time: 0.486697 s, speed: 226.200150 GFlops
size: 3808, time: 0.475825 s, speed: 232.099120 GFlops
size: 3812, time: 0.493251 s, speed: 224.605622 GFlops
size: 3816, time: 0.495138 s, speed: 224.454692 GFlops
size: 3820, time: 0.503259 s, speed: 221.527978 GFlops
size: 3824, time: 0.492697 s, speed: 226.988434 GFlops
size: 3828, time: 0.496066 s, speed: 226.155132 GFlops
size: 3832, time: 0.482008 s, speed: 233.481389 GFlops
size: 3836, time: 0.496484 s, speed: 227.384312 GFlops
size: 3840, time: 0.509519 s, speed: 222.260967 GFlops
size: 3844, time: 0.501068 s, speed: 226.716731 GFlops
size: 3848, time: 0.497245 s, speed: 229.173768 GFlops
size: 3852, time: 0.510921 s, speed: 223.735591 GFlops
size: 3856, time: 0.493037 s, speed: 232.574107 GFlops
size: 3860, time: 0.509498 s, speed: 225.761210 GFlops
size: 3864, time: 0.489601 s, speed: 235.667086 GFlops
size: 3868, time: 0.508437 s, speed: 227.641852 GFlops
size: 3872, time: 0.497298 s, speed: 233.463680 GFlops
size: 3876, time: 0.503283 s, speed: 231.403018 GFlops
size: 3880, time: 0.507781 s, speed: 230.064019 GFlops
